consultation_id,user_id,astrologer_id,date,topic,mode,duration_min,amount,call_status,rating_given,is_free_trial
C003393,U0764,A005,2026-02-17 19:39:54.894950,Relationship,audio,8,187.0,dropped,,False
C003394,U0764,A021,2026-03-05 11:37:07.494010,Relationship,chat,3,71.0,completed,4.0,False
C003395,U0764,A015,2026-04-10 23:29:06.042656,Health,chat,3,73.0,completed,5.0,False
C003396,U0764,A021,2026-06-13 04:00:48.581718,Relationship,audio,6,148.0,completed,5.0,False
C003397,U0764,A021,2026-08-12 03:03:26.300691,Marriage,video,8,201.0,completed,4.0,False
C003398,U0765,A014,2026-01-26 00:00:00.000000,General Vedic,chat,10,0.0,completed,4.0,True
C003399,U0765,A014,2026-02-23 17:58:44.298357,Family,audio,10,224.0,completed,5.0,False
C003400,U0765,A014,2026-03-02 11:57:03.327605,Finance,video,11,252.0,completed,4.0,False
C003401,U0765,A014,2026-04-03 06:25:45.852647,Career,chat,12,280.0,completed,4.0,False
C003402,U0765,A014,2026-05-11 05:14:46.808158,Finance,chat,8,190.0,completed,4.0,False
C003403,U0765,A014,2026-07-05 12:08:10.435107,Health,audio,3,73.0,completed,4.0,False
C003404,U0765,A014,2026-07-06 12:08:10.435107,Career,chat,3,74.0,completed,3.0,False
C003405,U0766,A017,2026-01-08 00:00:00.000000,Marriage,chat,10,0.0,completed,3.0,True
C003406,U0766,A009,2026-01-29 23:46:11.273378,Marriage,audio,4,102.0,completed,3.0,False
C003407,U0766,A026,2026-02-11 14:09:48.804052,Marriage,chat,11,137.0,completed,3.0,False
C003408,U0766,A009,2026-03-10 11:16:34.163217,Marriage,chat,10,265.0,completed,3.0,False
C003409,U0766,A009,2026-04-05 02:23:28.335442,Marriage,audio,17,459.0,completed,3.0,False
C003410,U0766,A009,2026-04-19 13:41:22.451682,Finance,video,6,165.0,completed,3.0,False
C003411,U0766,A009,2026-05-01 15:30:55.505816,Marriage,audio,7,196.0,completed,4.0,False
C003412,U0766,A008,2026-05-13 09:25:42.147843,Marriage,chat,12,205.0,completed,3.0,False
C003413,U0766,A009,2026-05-24 01:12:13.502220,Marriage,chat,16,464.0,completed,4.0,False
C003414,U0766,A009,2026-06-20 03:09:00.748462,Relationship,chat,9,266.0,completed,5.0,False
C003415,U0766,A009,2026-06-23 19:37:40.160202,Marriage,video,6,180.0,completed,4.0,False
C003416,U0766,A009,2026-06-26 17:07:21.370406,Marriage,chat,5,152.0,completed,4.0,False
C003417,U0766,A009,2026-07-17 00:28:22.426996,Relationship,chat,4,124.0,completed,5.0,False
C003418,U0767,A015,2026-06-06 00:00:00.000000,Finance,chat,6,0.0,completed,4.0,True
C003419,U0768,A011,2025-09-27 00:00:00.000000,General Vedic,audio,18,0.0,completed,4.0,True
C003420,U0768,A028,2025-11-05 13:38:39.418002,General Vedic,audio,13,199.0,completed,3.0,False
C003421,U0768,A013,2025-11-25 04:34:51.002553,Relationship,audio,19,178.0,completed,4.0,False
C003422,U0768,A016,2026-03-07 10:28:39.666718,Relationship,audio,15,398.0,completed,3.0,False
C003423,U0768,A013,2026-03-21 03:35:05.584014,General Vedic,audio,7,68.0,completed,3.0,False
C003424,U0768,A016,2026-06-21 05:24:53.812572,Career,audio,18,495.0,completed,4.0,False
C003425,U0769,A029,2026-03-09 00:00:00.000000,Marriage,chat,7,0.0,completed,4.0,True
C003426,U0770,A007,2025-07-22 00:00:00.000000,General Vedic,chat,3,0.0,completed,4.0,True
C003427,U0770,A016,2025-08-23 17:28:30.554771,Career,chat,3,76.0,completed,4.0,False
C003428,U0770,A016,2025-09-01 07:13:14.225941,Career,chat,11,286.0,completed,3.0,False
C003429,U0770,A013,2025-09-26 11:02:58.188596,Career,audio,19,181.0,completed,3.0,False
C003430,U0770,A016,2025-10-28 10:44:16.269850,General Vedic,chat,3,81.0,completed,4.0,False
C003431,U0770,A016,2025-11-21 20:14:29.745050,General Vedic,audio,12,330.0,completed,4.0,False
C003432,U0770,A016,2025-12-13 10:09:50.050270,Career,chat,3,84.0,completed,3.0,False
C003433,U0770,A016,2026-01-03 18:40:53.932008,Career,audio,23,656.0,completed,3.0,False
C003434,U0770,A016,2026-01-20 12:48:08.729662,Career,chat,5,145.0,completed,3.0,False
C003435,U0770,A016,2026-02-21 18:38:00.219680,General Vedic,audio,3,88.0,completed,3.0,False
C003436,U0770,A016,2026-03-02 12:23:08.809585,Health,chat,9,270.0,completed,4.0,False
C003437,U0770,A016,2026-03-26 17:38:37.387581,Finance,video,4,122.0,completed,3.0,False
C003438,U0770,A017,2026-04-28 13:55:37.686323,Career,audio,12,327.0,completed,4.0,False
C003439,U0770,A016,2026-05-21 00:17:19.266595,Health,audio,8,252.0,completed,5.0,False
C003440,U0770,A021,2026-06-23 19:59:09.723714,Health,chat,11,310.0,completed,4.0,False
C003441,U0770,A016,2026-07-11 02:35:57.660593,Career,audio,12,390.0,completed,4.0,False
C003442,U0770,A016,2026-08-11 08:57:14.551787,General Vedic,audio,9,297.0,completed,4.0,False
C003443,U0771,A025,2025-08-19 00:00:00.000000,Finance,chat,3,0.0,completed,3.0,True
C003444,U0772,A029,2026-01-19 00:00:00.000000,Relationship,chat,9,0.0,completed,4.0,True
C003445,U0773,A021,2025-11-16 00:00:00.000000,Health,video,22,0.0,completed,4.0,True
C003446,U0773,A009,2025-11-17 00:00:00.000000,Career,audio,18,459.0,completed,4.0,False
C003447,U0773,A009,2025-12-04 20:51:50.685125,Health,audio,12,312.0,completed,3.0,False
C003448,U0773,A009,2025-12-08 18:52:18.738447,Health,video,6,159.0,completed,3.0,False
C003449,U0773,A009,2025-12-24 13:51:10.519442,Health,chat,3,81.0,completed,3.0,False
C003450,U0773,A009,2026-01-17 00:09:43.869830,Health,audio,10,275.0,completed,4.0,False
C003451,U0773,A021,2026-02-04 05:07:33.017198,Health,video,7,172.0,completed,4.0,False
C003452,U0773,A009,2026-02-11 21:15:13.433495,Health,chat,5,143.0,completed,3.0,False
C003453,U0773,A009,2026-03-03 16:47:47.856016,Health,video,6,174.0,completed,3.0,False
C003454,U0773,A018,2026-03-21 13:57:00.328838,Health,chat,3,32.0,completed,4.0,False
C003455,U0773,A009,2026-04-14 08:56:21.003038,Health,audio,16,480.0,dropped,,False
C003456,U0773,A009,2026-05-07 02:22:17.420005,Health,video,15,458.0,completed,3.0,False
C003457,U0773,A009,2026-05-30 14:10:22.591323,Health,audio,11,341.0,completed,4.0,False
C003458,U0773,A009,2026-06-07 21:49:38.676122,Family,audio,8,252.0,completed,2.0,False
C003459,U0773,A009,2026-06-21 01:42:46.352032,Health,chat,13,416.0,completed,4.0,False
C003460,U0773,A029,2026-07-14 21:09:01.279077,Health,chat,8,94.0,completed,3.0,False
C003461,U0774,A007,2026-02-09 00:00:00.000000,Relationship,chat,5,0.0,completed,3.0,True
C003462,U0775,A023,2026-05-27 00:00:00.000000,Career,audio,16,0.0,completed,3.0,True
C003463,U0775,A012,2026-06-15 08:46:32.880685,Career,audio,7,107.0,completed,4.0,False
C003464,U0775,A003,2026-07-07 13:59:57.389720,Career,chat,10,260.0,completed,3.0,False
C003465,U0775,A012,2026-07-16 14:27:53.610517,Relationship,audio,14,223.0,completed,5.0,False
C003466,U0775,A012,2026-08-03 17:19:49.805715,Health,chat,4,65.0,failed,,False
C003467,U0776,A009,2026-03-01 00:00:00.000000,Career,audio,13,0.0,completed,3.0,True
C003468,U0776,A028,2026-03-16 05:18:50.619878,Health,audio,15,230.0,completed,4.0,False
C003469,U0776,A014,2026-04-04 23:53:40.755727,Marriage,chat,3,69.0,completed,4.0,False
C003470,U0776,A008,2026-04-25 01:54:36.635206,Relationship,audio,16,254.0,dropped,,False
C003471,U0776,A009,2026-05-25 04:26:53.386667,Relationship,audio,6,162.0,completed,3.0,False
C003472,U0776,A007,2026-05-30 12:31:00.541399,Marriage,audio,21,578.0,completed,4.0,False
C003473,U0776,A013,2026-06-10 15:02:04.994555,Relationship,video,7,71.0,completed,3.0,False
C003474,U0776,A023,2026-07-15 18:00:26.384523,Finance,audio,14,287.0,completed,4.0,False
C003475,U0776,A009,2026-07-23 23:41:03.024851,Relationship,audio,15,435.0,completed,4.0,False
C003476,U0776,A018,2026-08-12 04:56:56.289916,Relationship,audio,10,106.0,completed,4.0,False
C003477,U0777,A005,2026-06-17 00:00:00.000000,Family,chat,8,0.0,completed,4.0,True
C003478,U0778,A021,2026-01-01 00:00:00.000000,Relationship,video,12,0.0,completed,5.0,True
C003479,U0779,A009,2026-02-04 00:00:00.000000,Finance,chat,13,0.0,completed,4.0,True
C003480,U0779,A005,2026-05-30 12:02:17.399423,Finance,audio,5,112.0,completed,5.0,False
C003481,U0780,A001,2026-03-04 00:00:00.000000,Relationship,chat,4,0.0,completed,4.0,True
C003482,U0780,A005,2026-03-25 22:40:14.416446,Health,chat,7,157.0,completed,5.0,False
C003483,U0780,A020,2026-04-22 11:25:35.221527,Relationship,video,11,206.0,completed,3.0,False
C003484,U0780,A014,2026-05-23 05:32:20.145083,Career,chat,5,117.0,completed,5.0,False
C003485,U0780,A026,2026-06-13 05:54:59.580245,Relationship,chat,8,104.0,completed,3.0,False
C003486,U0780,A020,2026-08-02 15:01:14.550416,Marriage,chat,10,198.0,completed,3.0,False
C003487,U0781,A007,2025-12-26 00:00:00.000000,Health,chat,9,0.0,dropped,,True
C003488,U0781,A013,2025-12-29 03:05:38.087086,Health,audio,5,46.0,completed,2.0,False
C003489,U0781,A013,2026-01-16 08:28:06.939464,Relationship,chat,5,47.0,completed,3.0,False
C003490,U0781,A013,2026-01-29 15:50:28.152393,Family,audio,16,153.0,completed,4.0,False
C003491,U0781,A013,2026-03-03 00:00:59.649836,Health,audio,6,58.0,completed,3.0,False
C003492,U0781,A013,2026-03-04 00:00:59.649836,Finance,audio,3,30.0,completed,3.0,False
C003493,U0781,A013,2026-03-09 19:37:47.642154,Finance,audio,16,161.0,completed,3.0,False
C003494,U0781,A014,2026-04-06 16:29:35.671042,Health,audio,21,527.0,completed,3.0,False
C003495,U0781,A014,2026-05-04 18:05:21.104071,Relationship,audio,3,77.0,completed,4.0,False
C003496,U0781,A013,2026-05-14 11:23:27.417178,Health,chat,8,85.0,completed,4.0,False
C003497,U0781,A013,2026-06-05 13:00:14.391452,Health,chat,3,32.0,completed,2.0,False
C003498,U0781,A013,2026-07-10 20:25:21.130415,Health,audio,23,253.0,completed,3.0,False
C003499,U0782,A030,2025-11-26 00:00:00.000000,Relationship,audio,9,0.0,completed,3.0,True
C003500,U0782,A007,2025-12-29 02:12:47.427932,Finance,audio,25,638.0,completed,3.0,False
C003501,U0782,A007,2026-03-04 11:59:04.532047,Finance,chat,9,234.0,completed,4.0,False
C003502,U0782,A022,2026-05-25 08:52:30.548701,Finance,video,8,212.0,completed,4.0,False
C003503,U0782,A007,2026-06-07 00:03:01.562770,Finance,chat,3,81.0,completed,2.0,False
C003504,U0782,A007,2026-06-26 06:14:44.876739,Finance,chat,6,165.0,completed,5.0,False
C003505,U0783,A008,2026-05-05 00:00:00.000000,Family,audio,12,0.0,completed,4.0,True
C003506,U0783,A026,2026-07-07 19:37:44.023977,Finance,chat,3,37.0,completed,3.0,False
C003507,U0783,A008,2026-07-23 18:31:01.280295,Career,chat,9,140.0,completed,5.0,False
C003508,U0784,A006,2026-04-15 00:00:00.000000,Health,chat,3,0.0,completed,4.0,True
C003509,U0785,A028,2026-03-22 00:00:00.000000,Family,audio,19,0.0,completed,4.0,True
C003510,U0786,A027,2025-09-18 00:00:00.000000,Family,chat,3,0.0,completed,4.0,True
C003511,U0786,A001,2025-10-22 10:04:48.634912,Family,video,12,306.0,completed,2.0,False
C003512,U0786,A001,2025-11-12 23:24:28.775117,Family,chat,12,312.0,completed,3.0,False
C003513,U0786,A010,2025-12-12 02:45:39.833499,General Vedic,audio,12,114.0,completed,3.0,False
C003514,U0786,A029,2026-01-17 03:36:18.745437,Career,chat,13,126.0,completed,3.0,False
C003515,U0787,A006,2026-03-28 00:00:00.000000,Relationship,video,14,0.0,completed,3.0,True
C003516,U0788,A003,2026-02-04 00:00:00.000000,Career,video,10,0.0,completed,3.0,True
C003517,U0789,A010,2025-12-31 00:00:00.000000,Career,audio,7,0.0,completed,4.0,True
C003518,U0790,A023,2026-04-24 00:00:00.000000,Relationship,audio,10,0.0,completed,5.0,True
C003519,U0790,A008,2026-05-15 04:27:04.114807,Relationship,video,17,260.0,completed,4.0,False
C003520,U0790,A025,2026-06-07 19:09:25.381810,Relationship,chat,11,286.0,completed,3.0,False
C003521,U0790,A026,2026-07-02 10:03:42.188089,Relationship,audio,3,38.0,completed,4.0,False
C003522,U0790,A026,2026-07-19 18:02:36.954176,Relationship,video,5,65.0,completed,3.0,False
C003523,U0790,A026,2026-07-22 13:04:46.867384,Marriage,chat,3,40.0,completed,4.0,False
C003524,U0790,A027,2026-07-24 04:26:20.846793,Relationship,video,19,383.0,completed,3.0,False
C003525,U0790,A026,2026-07-25 07:35:15.005234,Relationship,chat,6,82.0,completed,4.0,False
C003526,U0791,A020,2026-02-22 00:00:00.000000,Finance,chat,9,0.0,completed,3.0,True
C003527,U0792,A025,2026-04-08 00:00:00.000000,General Vedic,video,14,0.0,completed,3.0,True
C003528,U0793,A003,2025-09-23 00:00:00.000000,Marriage,chat,8,0.0,completed,3.0,True
C003529,U0793,A020,2025-10-12 06:34:52.846299,Relationship,audio,5,92.0,completed,3.0,False
C003530,U0793,A006,2025-10-15 16:41:02.681284,Health,chat,7,87.0,completed,4.0,False
C003531,U0793,A012,2025-10-20 00:23:58.637836,Relationship,audio,16,254.0,completed,5.0,False
C003532,U0793,A012,2025-11-07 04:19:46.262534,Family,chat,3,49.0,completed,3.0,False
C003533,U0793,A017,2025-11-08 10:45:44.616463,Relationship,video,3,73.0,failed,,False
C003534,U0793,A016,2025-11-10 18:39:45.641023,Relationship,audio,10,280.0,completed,4.0,False
C003535,U0793,A012,2025-12-10 13:07:13.465442,Marriage,video,14,239.0,dropped,,False
C003536,U0793,A012,2026-01-09 20:59:50.991351,Relationship,chat,7,122.0,completed,4.0,False
C003537,U0793,A011,2026-02-02 18:07:04.885180,Relationship,audio,19,560.0,completed,3.0,False
C003538,U0793,A020,2026-02-10 05:18:35.633759,Career,audio,3,65.0,completed,3.0,False
C003539,U0793,A012,2026-03-05 18:48:40.715158,Relationship,audio,8,146.0,completed,4.0,False
C003540,U0793,A009,2026-03-22 08:39:26.441418,Family,chat,4,124.0,completed,3.0,False
C003541,U0794,A025,2025-08-28 00:00:00.000000,Marriage,audio,15,0.0,completed,2.0,True
C003542,U0794,A025,2026-02-04 01:41:18.687744,Marriage,video,17,434.0,completed,3.0,False
C003543,U0794,A023,2026-08-01 23:25:12.394806,Career,video,6,112.0,completed,4.0,False
C003544,U0795,A002,2026-05-25 00:00:00.000000,Finance,audio,3,0.0,completed,2.0,True
C003545,U0795,A012,2026-06-24 20:48:31.613452,General Vedic,chat,3,46.0,completed,4.0,False
C003546,U0796,A016,2026-04-20 00:00:00.000000,Marriage,chat,12,0.0,completed,4.0,True
C003547,U0796,A005,2026-06-22 17:08:08.065993,Finance,chat,14,314.0,completed,4.0,False
C003548,U0797,A012,2025-09-27 00:00:00.000000,Relationship,audio,12,0.0,completed,4.0,True
C003549,U0798,A008,2025-12-14 00:00:00.000000,Marriage,chat,3,0.0,completed,4.0,True
C003550,U0799,A004,2026-01-24 00:00:00.000000,Career,audio,13,0.0,completed,4.0,True
C003551,U0800,A025,2025-12-08 00:00:00.000000,Family,chat,5,0.0,completed,3.0,True
C003552,U0801,A012,2026-04-21 00:00:00.000000,Marriage,chat,5,0.0,completed,4.0,True
C003553,U0801,A026,2026-05-06 08:59:21.255320,Career,chat,15,184.0,completed,3.0,False
C003554,U0801,A026,2026-05-15 23:17:40.778520,Health,chat,3,37.0,completed,4.0,False
C003555,U0801,A004,2026-05-31 23:20:31.914273,Health,chat,8,153.0,completed,3.0,False
C003556,U0801,A026,2026-06-09 21:45:48.913963,Career,chat,5,65.0,completed,4.0,False
C003557,U0801,A026,2026-06-27 13:46:18.728477,Relationship,audio,9,119.0,completed,5.0,False
C003558,U0801,A005,2026-06-30 23:54:51.759564,Health,video,10,246.0,completed,4.0,False
C003559,U0801,A014,2026-07-25 11:56:58.821931,Health,chat,11,276.0,completed,4.0,False
C003560,U0801,A026,2026-08-11 06:06:57.303391,Relationship,video,3,42.0,completed,4.0,False
C003561,U0802,A003,2025-10-02 00:00:00.000000,General Vedic,audio,10,0.0,completed,3.0,True
C003562,U0802,A020,2025-10-03 04:48:07.723398,General Vedic,video,3,55.0,completed,4.0,False
C003563,U0802,A016,2025-10-04 04:48:07.723398,General Vedic,video,9,234.0,completed,4.0,False
C003564,U0802,A016,2025-10-25 06:16:59.385018,Relationship,audio,13,344.0,completed,3.0,False
C003565,U0802,A030,2025-11-30 21:44:08.197232,General Vedic,chat,3,58.0,completed,3.0,False
C003566,U0802,A014,2025-12-22 10:22:02.840230,Health,video,11,266.0,completed,4.0,False
C003567,U0802,A003,2026-01-16 08:08:16.930873,Finance,audio,19,532.0,completed,3.0,False
C003568,U0802,A030,2026-02-09 17:25:20.550872,General Vedic,video,15,308.0,completed,4.0,False
C003569,U0802,A030,2026-02-10 17:25:20.550872,General Vedic,chat,3,63.0,completed,3.0,False
C003570,U0802,A029,2026-02-25 17:58:02.395637,Marriage,chat,6,64.0,completed,4.0,False
C003571,U0802,A009,2026-03-13 18:10:14.261314,Marriage,chat,5,150.0,completed,4.0,False
C003572,U0802,A030,2026-03-29 21:19:18.968696,General Vedic,video,17,373.0,completed,3.0,False
C003573,U0802,A018,2026-05-03 04:16:03.213661,Career,audio,13,145.0,completed,4.0,False
C003574,U0802,A030,2026-05-04 04:16:03.213661,General Vedic,video,18,408.0,completed,3.0,False
C003575,U0802,A030,2026-05-18 04:11:45.301445,General Vedic,video,21,484.0,completed,4.0,False
C003576,U0802,A030,2026-06-08 16:50:39.114509,General Vedic,video,13,304.0,completed,4.0,False
C003577,U0802,A030,2026-06-23 20:51:06.795265,General Vedic,audio,19,451.0,completed,4.0,False
C003578,U0802,A006,2026-07-27 03:38:14.338072,Relationship,audio,13,209.0,completed,4.0,False
C003579,U0802,A030,2026-08-08 04:53:30.715477,General Vedic,video,14,343.0,failed,,False
C003580,U0803,A007,2026-04-24 00:00:00.000000,Marriage,video,7,0.0,completed,4.0,True
C003581,U0803,A019,2026-07-01 13:41:53.167490,Marriage,audio,7,157.0,completed,3.0,False
C003582,U0804,A011,2025-11-11 00:00:00.000000,Relationship,chat,4,0.0,completed,4.0,True
C003583,U0804,A025,2025-11-30 17:57:52.540120,General Vedic,chat,3,76.0,completed,3.0,False
C003584,U0804,A025,2025-12-20 00:10:04.847008,Marriage,audio,13,338.0,completed,3.0,False
C003585,U0804,A014,2026-01-06 10:38:15.694364,Relationship,audio,16,373.0,completed,4.0,False
C003586,U0804,A025,2026-01-28 03:17:12.561291,Career,chat,6,162.0,completed,2.0,False
C003587,U0804,A025,2026-02-10 05:08:50.367665,Relationship,chat,12,330.0,completed,3.0,False
C003588,U0804,A011,2026-02-16 13:48:16.816623,Relationship,audio,17,476.0,completed,3.0,False
C003589,U0804,A025,2026-03-04 10:23:59.324203,Family,chat,14,399.0,completed,3.0,False
C003590,U0804,A003,2026-04-08 11:39:13.828601,Relationship,video,24,696.0,completed,3.0,False
C003591,U0804,A013,2026-04-22 14:22:03.409602,Marriage,chat,11,117.0,completed,3.0,False
C003592,U0804,A025,2026-04-29 10:38:23.565130,Relationship,video,16,480.0,completed,3.0,False
C003593,U0804,A025,2026-05-27 20:48:38.976159,Career,chat,6,183.0,completed,4.0,False
C003594,U0804,A025,2026-06-05 22:42:43.304176,Marriage,chat,11,341.0,completed,3.0,False
C003595,U0804,A025,2026-07-02 10:40:42.779664,Career,audio,12,378.0,completed,4.0,False
C003596,U0804,A025,2026-07-12 11:01:41.886898,Relationship,audio,11,352.0,completed,3.0,False
C003597,U0805,A004,2026-05-14 00:00:00.000000,Finance,audio,12,0.0,completed,4.0,True
C003598,U0806,A025,2025-10-02 00:00:00.000000,Relationship,chat,3,0.0,completed,2.0,True
C003599,U0806,A022,2025-11-12 12:34:08.229429,Relationship,chat,9,230.0,completed,3.0,False
C003600,U0806,A013,2025-12-03 23:30:04.709641,Relationship,audio,11,103.0,completed,3.0,False
C003601,U0806,A013,2026-02-19 16:40:48.531761,Family,audio,10,95.0,completed,3.0,False
C003602,U0806,A013,2026-04-29 06:24:10.474688,Relationship,chat,11,107.0,completed,4.0,False
C003603,U0806,A013,2026-06-12 01:12:41.591731,Relationship,audio,14,139.0,completed,3.0,False
C003604,U0806,A013,2026-07-14 10:17:08.175916,Finance,video,16,161.0,dropped,,False
C003605,U0807,A028,2025-07-26 00:00:00.000000,General Vedic,chat,14,0.0,completed,4.0,True
C003606,U0807,A026,2025-08-06 04:52:32.963095,Career,chat,10,122.0,completed,3.0,False
C003607,U0807,A026,2025-09-13 18:28:02.632176,Career,video,16,200.0,completed,4.0,False
C003608,U0808,A030,2025-09-19 00:00:00.000000,Relationship,chat,5,0.0,completed,4.0,True
C003609,U0808,A025,2025-09-28 01:54:42.970610,Family,chat,6,153.0,completed,4.0,False
C003610,U0808,A018,2025-10-24 08:02:56.061121,Family,chat,13,122.0,completed,3.0,False
C003611,U0808,A017,2025-11-03 06:19:56.850749,Family,chat,12,280.0,failed,,False
C003612,U0808,A018,2025-11-19 14:49:01.742795,Family,audio,11,107.0,dropped,,False
C003613,U0808,A002,2025-12-27 18:53:01.397312,Relationship,chat,3,73.0,completed,4.0,False
C003614,U0808,A010,2026-01-22 14:58:46.490750,Career,chat,16,161.0,completed,3.0,False
C003615,U0808,A018,2026-02-20 14:18:31.180452,Family,chat,3,31.0,completed,4.0,False
C003616,U0808,A026,2026-03-10 15:07:07.466106,Family,chat,15,209.0,completed,5.0,False
C003617,U0808,A018,2026-04-12 20:17:30.371358,General Vedic,chat,3,32.0,completed,4.0,False
C003618,U0808,A018,2026-05-25 12:52:45.455645,Family,audio,21,227.0,completed,3.0,False
C003619,U0808,A018,2026-06-04 22:31:02.598283,Family,chat,13,143.0,completed,4.0,False
C003620,U0808,A020,2026-07-04 17:16:45.621457,Family,video,17,379.0,completed,4.0,False
C003621,U0808,A018,2026-07-19 02:30:44.673778,Family,audio,11,125.0,failed,,False
C003622,U0808,A026,2026-08-12 04:11:55.552513,Family,video,9,138.0,completed,3.0,False
C003623,U0809,A018,2025-09-03 00:00:00.000000,Career,audio,14,0.0,completed,3.0,True
C003624,U0810,A022,2025-08-31 00:00:00.000000,Finance,audio,19,0.0,completed,4.0,True
C003625,U0810,A027,2025-12-22 16:06:27.325696,Marriage,video,10,184.0,completed,4.0,False
C003626,U0810,A027,2026-05-09 06:28:24.502093,Marriage,video,16,300.0,completed,4.0,False
C003627,U0811,A002,2026-01-07 00:00:00.000000,Career,chat,4,0.0,completed,2.0,True
C003628,U0812,A019,2026-03-21 00:00:00.000000,Health,chat,3,0.0,completed,4.0,True
C003629,U0812,A018,2026-05-01 13:36:43.959637,Relationship,chat,10,92.0,completed,4.0,False
C003630,U0812,A019,2026-08-01 08:07:33.322659,General Vedic,chat,16,366.0,completed,4.0,False
C003631,U0813,A015,2026-01-29 00:00:00.000000,Finance,audio,19,0.0,completed,3.0,True
C003632,U0814,A024,2025-09-21 00:00:00.000000,Family,video,16,0.0,completed,4.0,True
C003633,U0814,A015,2025-12-11 03:01:32.630548,Family,chat,4,90.0,completed,5.0,False
C003634,U0814,A014,2026-07-06 13:46:12.523517,Family,chat,4,92.0,completed,4.0,False
C003635,U0815,A017,2026-01-10 00:00:00.000000,Career,audio,13,0.0,completed,3.0,True
C003636,U0815,A028,2026-01-11 00:00:00.000000,Family,video,5,76.0,completed,3.0,False
C003637,U0815,A028,2026-02-03 17:26:59.921054,Career,chat,9,140.0,completed,3.0,False
C003638,U0815,A028,2026-02-07 08:06:18.221019,Career,audio,6,95.0,completed,3.0,False
C003639,U0815,A028,2026-02-14 09:52:09.489715,Career,chat,8,130.0,completed,4.0,False
C003640,U0815,A007,2026-02-16 13:05:58.181628,Career,chat,6,165.0,completed,4.0,False
C003641,U0815,A023,2026-03-04 08:06:16.896893,General Vedic,chat,3,60.0,completed,5.0,False
C003642,U0816,A006,2025-09-22 00:00:00.000000,Career,audio,11,0.0,completed,4.0,True
C003643,U0816,A022,2026-01-30 08:58:40.782404,Health,chat,3,76.0,completed,4.0,False
C003644,U0816,A022,2026-06-07 02:22:55.246275,Health,audio,3,78.0,completed,4.0,False
C003645,U0817,A015,2026-01-29 00:00:00.000000,General Vedic,video,17,0.0,completed,3.0,True
C003646,U0817,A028,2026-02-28 08:44:51.267979,General Vedic,video,6,92.0,completed,4.0,False
C003647,U0817,A013,2026-03-24 19:56:09.060934,General Vedic,audio,5,47.0,completed,3.0,False
C003648,U0817,A003,2026-04-11 10:33:50.690964,General Vedic,audio,12,318.0,completed,2.0,False
C003649,U0817,A019,2026-05-06 01:30:22.706968,Finance,video,10,238.0,completed,3.0,False
C003650,U0817,A019,2026-05-31 19:47:01.271654,General Vedic,audio,11,266.0,completed,3.0,False
C003651,U0817,A004,2026-06-22 17:34:48.141828,Finance,chat,5,101.0,completed,3.0,False
C003652,U0817,A019,2026-06-29 03:49:13.759304,General Vedic,video,3,75.0,completed,4.0,False
C003653,U0817,A014,2026-07-27 16:10:10.792119,General Vedic,chat,3,77.0,completed,4.0,False
C003654,U0818,A005,2026-04-01 00:00:00.000000,Marriage,chat,6,0.0,completed,5.0,True
C003655,U0819,A003,2026-06-21 00:00:00.000000,Finance,audio,14,0.0,completed,3.0,True
C003656,U0820,A008,2026-06-12 00:00:00.000000,Relationship,audio,8,0.0,completed,4.0,True
C003657,U0820,A023,2026-07-25 13:23:15.820701,Career,chat,3,55.0,completed,5.0,False
C003658,U0821,A017,2026-03-22 00:00:00.000000,Relationship,chat,13,0.0,completed,3.0,True
C003659,U0822,A022,2026-04-14 00:00:00.000000,General Vedic,chat,4,0.0,completed,4.0,True
C003660,U0823,A013,2025-08-06 00:00:00.000000,Career,chat,5,0.0,completed,2.0,True
C003661,U0823,A014,2025-08-07 00:00:00.000000,Health,chat,5,112.0,completed,4.0,False
C003662,U0824,A024,2025-12-12 00:00:00.000000,Career,audio,4,0.0,completed,3.0,True
C003663,U0824,A024,2026-01-19 01:34:32.365307,Relationship,audio,8,147.0,completed,5.0,False
C003664,U0824,A024,2026-02-09 00:35:15.753054,Relationship,video,18,337.0,completed,4.0,False
C003665,U0824,A014,2026-03-26 18:57:38.330945,Relationship,chat,9,210.0,completed,4.0,False
C003666,U0824,A024,2026-06-09 04:50:08.505384,Relationship,audio,16,311.0,completed,4.0,False
C003667,U0824,A024,2026-07-27 03:46:13.017867,General Vedic,chat,7,139.0,completed,4.0,False
C003668,U0825,A001,2025-09-21 00:00:00.000000,Marriage,video,13,0.0,completed,4.0,True
C003669,U0825,A024,2025-09-22 00:00:00.000000,Marriage,chat,10,184.0,completed,4.0,False
C003670,U0825,A030,2025-11-23 10:30:17.796224,Health,video,16,300.0,completed,4.0,False
C003671,U0825,A007,2025-12-30 16:05:14.201634,Relationship,chat,5,132.0,completed,3.0,False
C003672,U0825,A030,2026-03-08 07:01:29.907279,Marriage,chat,14,272.0,completed,4.0,False
C003673,U0825,A030,2026-06-10 09:01:58.643425,Marriage,chat,12,238.0,completed,4.0,False
C003674,U0825,A030,2026-08-01 03:35:30.046705,Marriage,chat,7,141.0,completed,3.0,False
C003675,U0826,A015,2025-09-04 00:00:00.000000,Health,chat,9,0.0,completed,4.0,True
C003676,U0827,A002,2025-09-17 00:00:00.000000,Family,chat,3,0.0,completed,2.0,True
C003677,U0828,A013,2025-08-04 00:00:00.000000,Marriage,video,3,0.0,completed,4.0,True
